Start Time, 2021-04-18 - 17:50:10
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
12.840816424999502,0.49,98.51,0.40,0.02,10524.00,27.59,331.00,-2.63,-23.62,3.65,35.28,0.00,0.00,1
12.963331134997134,0.49,98.51,0.40,0.02,10522.00,27.60,331.00,-2.63,-23.56,3.72,36.03,0.00,0.00,1
13.114917404000153,0.49,98.51,0.41,0.01,10527.00,27.58,331.00,-2.63,-23.62,3.51,35.28,0.00,0.00,1
13.216665227999329,0.49,98.51,0.40,0.02,10525.00,27.55,331.00,-2.63,-23.62,3.51,35.53,0.00,0.00,1
13.322772731000441,0.49,98.51,0.40,0.02,10525.00,27.58,331.00,-2.63,-23.62,3.72,34.91,0.00,0.00,1
13.425691020998784,0.49,98.51,0.40,0.02,10521.00,27.58,331.00,-2.63,-23.62,3.62,35.28,0.00,0.00,1
13.532324563999282,0.49,98.51,0.41,0.01,10529.00,27.59,331.00,-2.63,-23.62,3.51,35.66,0.00,0.00,1
13.638893993000238,0.49,98.51,0.41,0.01,10527.00,27.59,331.00,-2.63,-23.62,3.90,35.41,0.00,0.00,1
13.757896574999904,0.49,98.51,0.40,0.02,10525.00,27.60,331.00,-2.63,-23.62,3.54,35.53,0.00,0.00,1
13.909459874997992,0.49,98.51,0.41,0.01,10528.00,27.58,331.00,-2.63,-23.62,3.51,35.28,0.00,0.00,1
14.011229260999244,0.49,98.51,0.40,0.02,10524.00,27.54,331.00,-2.63,-23.62,3.72,35.16,0.00,0.00,1
14.117680981999001,0.49,98.51,0.41,0.01,10528.00,27.57,331.00,-2.63,-23.56,4.01,35.16,0.00,0.00,1
